,Dataset,Idx,Text,Number of Pile examples,Mean cosine similarity,Num neighbors,Embedding
416,emoji_movie,73,"Q: What movie does this emoji describe? 👹🏭👧
  choice: joker
  choice: the dark knight
  choice: monsters inc.
  choice: dog day afternoon
  choice: strangers on a train
A:",130042828,0.8274724270720278,1000,ST5
417,emoji_movie,74,"Q: What movie does this emoji describe? 🦍🏙🦍🦍
  choice: gone girl
  choice: planet of the apes
  choice: hidden figures
  choice: fanny and alexander
  choice: inception
A:",130042828,0.8349185729895496,1000,ST5
418,emoji_movie,75,"Q: What movie does this emoji describe? 🤢👹🐴🐱
  choice: good will hunting
  choice: the thing
  choice: shrek
  choice: a clockwork orange
  choice: the dark knight
A:",130042828,0.8263148436920436,1000,ST5
419,emoji_movie,76,"Q: What movie does this emoji describe? 🎩🕺🏻🐘🎪
  choice: schindler's list
  choice: touch of evil
  choice: the greatest showman
  choice: it happened one night
  choice: to kill a mockingbird
A:",130042828,0.8286170658938695,1000,ST5
420,emoji_movie,77,"Q: What movie does this emoji describe? 👧🦁🤖🧙‍♂️
  choice: high noon
  choice: the wizard of oz
  choice: inception
  choice: anatomy of a murder
  choice: oldeuboi
A:",130042828,0.8287366336509389,1000,ST5
421,emoji_movie,78,"Q: What movie does this emoji describe? 🌳🧔🐒🌳
  choice: tarzan
  choice: witness for the prosecution
  choice: taxi driver
  choice: raging bull
  choice: the sound of music
A:",130042828,0.8245689542742712,1000,ST5
422,emoji_movie,79,"Q: What movie does this emoji describe? 👸🍎💎
  choice: incendies
  choice: you've got mail
  choice: snow white and the seven dwarfs
  choice: gran torino
  choice: the third man
A:",130042828,0.8319459524084611,1000,ST5
423,emoji_movie,7,"Q: What movie does this emoji describe? 👦👴🏠🎈
  choice: gran torino
  choice: up
  choice: once upon a time in america
  choice: dr. strangelove or: how i learned to stop worrying and love the bomb
  choice: the 400 blows
A:",130042828,0.8359837803515745,1000,ST5
424,emoji_movie,8,"Q: What movie does this emoji describe? 🦸🦸‍♂️👦👧👶
  choice: guardians of the galaxy
  choice: the incredibles
  choice: mr. smith goes to washington
  choice: barry lyndon
  choice: pinocchio
A:",130042828,0.8309735933657124,1000,ST5
425,emoji_movie,9,"Q: What movie does this emoji describe? 👦🧸🤠👨‍🚀
  choice: for a few dollars more
  choice: toy story
  choice: thelma & louise
  choice: beauty and the beast
  choice: throne of blood
A:",130042828,0.8355528780177629,1000,ST5
426,formal_fallacies_syllogisms_negation,10234,"Q: ""Consumer research aims at understanding whether users of some products also tend to consume other ones, or not. The following argument seeks to clarify some such relations: First, everyone who is not both a regular consumer of Vaseline soap and a rare consumer of Natural Bar soap is an owner of a Canus soap or a frequent consumer of Paul Mitchell shampoo. Second, every owner of a Canus soap is not a regular consumer of Vaseline soap or not a rare consumer of Natural Bar soap. In consequence, every rare consumer of Natural Bar soap who is a regular consumer of Vaseline soap is also a frequent consumer of Paul Mitchell shampoo.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9551875959948026,1000,ST5
427,formal_fallacies_syllogisms_negation,10398,"Q: ""It is not always easy to see which chemicals are contained in our consumer products. The following argument pertains to this question: To begin with, whatever is an ingredient of Rock Star and an ingredient of Show Stopper is also an ingredient of Hungry for My Money.moreover, it is not the case that Methylene glycol is an ingredient of Rock Star. Finally, methylene glycol is an ingredient of Show Stopper. Therefore, it is not the case that Methylene glycol is an ingredient of Hungry for My Money.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9745546873007214,1000,ST5
428,formal_fallacies_syllogisms_negation,10513,"Q: ""Is Fred a cousin of Robert? Is Joe related to Bob? In large families, it is sometimes difficult to keep track of all one's relatives. The following argument seeks to clarify some such relations: Every half-brother of Steve is not a brother of Allan or not a half-brother of Marvin. Every half-brother of Tony is a half-brother of Steve. We may conclude that no half-brother of Tony is a half-brother of Marvin or a brother of Allan.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.968149640437801,1000,ST5
429,formal_fallacies_syllogisms_negation,10578,"Q: ""Here comes a perfectly valid argument: To begin with, every classmate of Darrell is not a brother of Edwin or not a cousin of Andrew. Moreover, every cousin of Joan is a brother of Edwin or a cousin of Andrew. We may conclude: No cousin of Joan is a classmate of Darrell.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8307990636750171,1000,ST5
430,formal_fallacies_syllogisms_negation,10600,"Q: ""Here comes a perfectly valid argument: To start with, being a supporter of Hapoel Beer-Sheva FC is sufficient for being an expert of Hibernian FC. Now, being a member of FC Rostov is sufficient for being a supporter of Hapoel Beer-Sheva FC. We may conclude that everyone who is a member of FC Rostov is an expert of Hibernian FC, too.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8353249593805476,1000,ST5
431,formal_fallacies_syllogisms_negation,10754,"Q: ""Here comes a perfectly valid argument: To start with, every frequent consumer of Frederic Fekkai shampoo is not a rare consumer of Nioxin shampoo and not a regular user of Bumble and bumble shampoo. Now, every rare consumer of Nioxin shampoo who is a regular user of Bumble and bumble shampoo is a frequent consumer of Frederic Fekkai shampoo or a frequent consumer of Biosilk shampoo. Hence, whoever is not both a regular user of Bumble and bumble shampoo and a rare consumer of Nioxin shampoo is a frequent consumer of Biosilk shampoo.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9515628612719331,1000,ST5
432,formal_fallacies_syllogisms_negation,10767,"Q: ""Here comes a perfectly valid argument: Whoever is not a critic of Heracles Almelo is a fan of PSV Eindhoven. Everyone who is neither a devotee of AS Roma nor a fan of PSV Eindhoven is not a fan of PSV Eindhoven. All this entails that whoever is none of this: an ex-fan of Juventus or devotee of AS Roma, is a critic of Heracles Almelo.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9699259888127253,1000,ST5
433,formal_fallacies_syllogisms_negation,10844,"Q: ""Here comes a perfectly valid argument: First, every loyal buyer of Aveeno soap is not a regular consumer of CHI shampoo or not a frequent consumer of L'Oreal shampoo. Second, being a loyal buyer of Aveeno soap is necessary for being an occasional purchaser of Neutrogena shampoo. All this entails that every occasional purchaser of Neutrogena shampoo is a frequent consumer of L'Oreal shampoo and a regular consumer of CHI shampoo.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9565932758640913,1000,ST5
434,formal_fallacies_syllogisms_negation,10994,"Q: ""It is not always easy to grasp who is consuming which products. The following argument pertains to this question: To begin with, it is false that Rosa is a loyal buyer of South of France soap. Moreover, no rare consumer of Sunsilk shampoo is a loyal buyer of South of France soap. We may conclude: Rosa is a rare consumer of Sunsilk shampoo.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8383529152204848,1000,ST5
435,formal_fallacies_syllogisms_negation,11075,"Q: ""Consumer research aims at understanding whether users of some products also tend to consume other ones, or not. The following argument seeks to clarify some such relations: Nobody is neither a loyal buyer of Kiss My Face soap nor an infrequent user of Camay soap. Not every regular user of Cetaphil soap is both an infrequent user of The Body Shop soap and an infrequent user of Camay soap. Being an infrequent user of The Body Shop soap is necessary for not being a loyal buyer of Kiss My Face soap. All this entails that not every regular user of Cetaphil soap is a loyal buyer of Kiss My Face soap.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9601930430712275,1000,ST5
436,formal_fallacies_syllogisms_negation,111,"Q: ""Is Titanium oxide an ingredient of my washing power? Which chemicals does my perfume contain? It is really difficult to keep track of all chemicals one is regularly exposed to. The following argument seeks to clarify some such relations: First premise: Being an ingredient of The Wuss Bubble Bar or not being an ingredient of 6 Color Eyeshadow is sufficient for being an ingredient of PERFECTION PRIMER. Second premise: Phenacemide is an ingredient of 6 Color Eyeshadow. It follows that Phenacemide is not an ingredient of PERFECTION PRIMER.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9721196405271173,1000,ST5
437,formal_fallacies_syllogisms_negation,1154,"Q: ""Here comes a perfectly valid argument: Being a grandson of Kelvin is sufficient for being a workmate of Lewis. Every half-brother of Larry who is a son of Curt is a son of Chris or a grandson of Kelvin. Every son of Chris is a workmate of Lewis. All this entails that everyone who is both a son of Curt and a half-brother of Larry is a workmate of Lewis, too.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.955062197012452,1000,ST5
438,formal_fallacies_syllogisms_negation,1193,"Q: ""Is Titanium oxide an ingredient of my washing power? Which chemicals does my perfume contain? It is really difficult to keep track of all chemicals one is regularly exposed to. The following argument seeks to clarify some such relations: First of all, it is not the case that Cocamide MEA is an ingredient of The Pearl Moonlight. Next, being an ingredient of Sparkly Pumpkin or an ingredient of Eye Shadow Primer is sufficient for being an ingredient of The Pearl Moonlight. From this follows: Cocamide MEA is neither an ingredient of Sparkly Pumpkin nor an ingredient of Eye Shadow Primer.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9690951516935996,1000,ST5
439,formal_fallacies_syllogisms_negation,1256,"Q: ""Here comes a perfectly valid argument: First premise: Every ex-fan of SK Slavia Praha is not a follower of Leicester City FC or a devotee of Arsenal FC. Second premise: Being a follower of Leicester City FC is necessary for being an ex-fan of SK Slavia Praha. From this follows: Being an ex-fan of SK Slavia Praha is sufficient for being a devotee of Arsenal FC.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8488544229821523,1000,ST5
440,formal_fallacies_syllogisms_negation,1366,"Q: ""Is Titanium oxide an ingredient of my washing power? Which chemicals does my perfume contain? It is really difficult to keep track of all chemicals one is regularly exposed to. The following argument seeks to clarify some such relations: To start with, no ingredient of MSA Shampoo is an ingredient of LIQUID EYELINER. Now, there is no ingredient of MSA Shampoo who is an ingredient of LIP SYNC yet not an ingredient of LIQUID EYELINER. So, necessarily, being an ingredient of MSA Shampoo is sufficient for not being an ingredient of LIP SYNC.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9703114566062823,1000,ST5
441,formal_fallacies_syllogisms_negation,1633,"Q: ""Here comes a perfectly valid argument: To begin with, being an ingredient of Juicy Kitten is necessary for not being an ingredient of 060 FRUITY LIPSTICK. Moreover, musk xylene is an ingredient of 060 FRUITY LIPSTICK. Hence, it is false that Musk xylene is an ingredient of Juicy Kitten.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.834130487308018,1000,ST5
442,formal_fallacies_syllogisms_negation,1766,"Q: ""Is Siri a stepsister of Mary? Is Susan related to Kate? In large families, it is sometimes difficult to keep track of all one's relatives. The following argument seeks to clarify some such relations: To start with, every classmate of Margie who is an aunt of Laura is not a great-grandmother of Darla. In consequence, no great-grandmother of Darla is both an aunt of Laura and a classmate of Margie.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8506919398204379,1000,ST5
443,formal_fallacies_syllogisms_negation,2228,"Q: ""Is Fred a fan of Liverpool? Are supporters of Real Madrid devotees of PSG? In European football, it is sometimes difficult to keep track of the mutual admiration and dislike. The following argument seeks to clarify some such relations: To start with, whoever is a critic of Qarabağ FK is not an ex-fan of Chelsea FC. Now, there is no ex-fan of Chelsea FC who is an ex-supporter of Feyenoord yet not a critic of Qarabağ FK. In consequence, being an ex-supporter of Feyenoord is necessary for being an ex-fan of Chelsea FC.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9714253338690846,1000,ST5
444,formal_fallacies_syllogisms_negation,2258,"Q: ""Some football fans admire various clubs, others love only a single team. But who is a fan of whom precisely? The following argument pertains to this question: First of all, some supporter of Stade Rennais FC is an opponent to Bayer 04 Leverkusen. Next, every member of FC Astana who is a devotee of Rio Ave FC is not an opponent to Bayer 04 Leverkusen. All this entails that not every supporter of Stade Rennais FC is both a devotee of Rio Ave FC and a member of FC Astana.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9716610819400517,1000,ST5
445,formal_fallacies_syllogisms_negation,2270,"Q: ""Here comes a perfectly valid argument: To begin with, every occasional purchaser of Bliss soap is not an infrequent user of Clairol shampoo and not a frequent consumer of Pantene shampoo. Moreover, to be an infrequent user of Clairol shampoo or a frequent consumer of Pantene shampoo is necessary for being a frequent consumer of Sunsilk shampoo. It follows that whoever is a frequent consumer of Sunsilk shampoo is not an occasional purchaser of Bliss soap.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9604211219161112,1000,ST5
446,formal_fallacies_syllogisms_negation,2274,"Q: ""It is not always easy to see who is related to whom -- and in which ways. The following argument pertains to this question: First of all, being a stepbrother of Tony is sufficient for not being a close friend of Henry. Next, no stepbrother of Tony is an ancestor of Parker. Plus,every son of Dana is a close friend of Henry or an ancestor of Parker. In consequence, whoever is a son of Dana is not a stepbrother of Tony.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9610744595403558,1000,ST5
447,formal_fallacies_syllogisms_negation,2278,"Q: ""Is Fred a cousin of Robert? Is Joe related to Bob? In large families, it is sometimes difficult to keep track of all one's relatives. The following argument seeks to clarify some such relations: To begin with, whoever is a brother of Steven is not a brother of Nathan. Moreover, every ancestor of Adolph is a brother of Nathan. Hence, being a brother of Steven is necessary for not being an ancestor of Adolph.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.860984481848559,1000,ST5
448,formal_fallacies_syllogisms_negation,2321,"Q: ""It is not always easy to see who is related to whom -- and in which ways. The following argument pertains to this question: First, whoever is brother of Albert is at least one of these: a close friend of Chester, a half-brother of Harold or a half-brother of Nathan. Second, every brother of Albert is a half-brother of Nathan. Third, everyone who is a brother of Albert is a close friend of Chester, too. From this follows: Everyone who is a brother of Albert is a half-brother of Harold, too.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.9665763110017658,1000,ST5
449,formal_fallacies_syllogisms_negation,2580,"Q: ""Is Siri a stepsister of Mary? Is Susan related to Kate? In large families, it is sometimes difficult to keep track of all one's relatives. The following argument seeks to clarify some such relations: To begin with, it is not the case that Evelyn is a stepsister of Nancy. Moreover, no stepsister of Nancy is a granddaughter of Karen. From this follows: Evelyn is not a granddaughter of Karen.""
 Is the argument, given the explicitly stated premises, deductively valid or invalid?
A:",130042828,0.8505461843066671,1000,ST5
